Initial performance HR@10: 0.0785, NDCG@10: 0.0357, AUC: 0.5949, eval loss: 66.3364 
Run: 1, epoch: 1, HR@10: 0.5735, NDCG@10: 0.2606, AUC: 0.8621, train loss: 1136.3979, eval loss: 31.6468 
Run: 1, epoch: 28, HR@10: 0.6197, NDCG@10: 0.2816, AUC: 0.8779, train loss: 819.4896, eval loss: 28.9746 
Run: 1, epoch: 29, HR@10: 0.6204, NDCG@10: 0.2819, AUC: 0.8790, train loss: 818.1952, eval loss: 28.7018 
Run: 1, epoch: 30, HR@10: 0.6219, NDCG@10: 0.2825, AUC: 0.8775, train loss: 814.4523, eval loss: 28.8067 
Run: 1, Duration: 7779.9323, HR@10: 0.6219, NDCG@10: 0.6219, AUC: 0.8775, train_loss: 814.4523, eval loss: 28.8067
Initial performance HR@10: 0.0344, NDCG@10: 0.0156, AUC: 0.4232, eval loss: 72.3603 
Run: 2, epoch: 1, HR@10: 0.5530, NDCG@10: 0.2512, AUC: 0.8542, train loss: 1170.7249, eval loss: 33.3192 
Run: 2, epoch: 2, HR@10: 0.5699, NDCG@10: 0.2589, AUC: 0.8600, train loss: 1018.4558, eval loss: 32.5327 
Run: 2, epoch: 3, HR@10: 0.5853, NDCG@10: 0.2659, AUC: 0.8664, train loss: 974.8466, eval loss: 30.9671 
Run: 2, epoch: 4, HR@10: 0.5846, NDCG@10: 0.2656, AUC: 0.8675, train loss: 948.9870, eval loss: 30.8655 
Run: 2, epoch: 5, HR@10: 0.5892, NDCG@10: 0.2677, AUC: 0.8700, train loss: 930.2616, eval loss: 30.0753 
Run: 2, epoch: 6, HR@10: 0.5892, NDCG@10: 0.2677, AUC: 0.8692, train loss: 922.7151, eval loss: 30.3918 
Run: 2, epoch: 7, HR@10: 0.5978, NDCG@10: 0.2716, AUC: 0.8711, train loss: 911.9186, eval loss: 29.9899 
Run: 2, epoch: 8, HR@10: 0.5990, NDCG@10: 0.2722, AUC: 0.8707, train loss: 902.9962, eval loss: 30.2130 
Run: 2, epoch: 9, HR@10: 0.6118, NDCG@10: 0.2780, AUC: 0.8749, train loss: 892.6465, eval loss: 29.3951 
Run: 2, epoch: 10, HR@10: 0.6094, NDCG@10: 0.2769, AUC: 0.8731, train loss: 883.0590, eval loss: 29.6286 
Run: 2, epoch: 11, HR@10: 0.6154, NDCG@10: 0.2796, AUC: 0.8766, train loss: 874.8441, eval loss: 29.0262 
Run: 2, epoch: 12, HR@10: 0.6157, NDCG@10: 0.2798, AUC: 0.8761, train loss: 867.8281, eval loss: 29.1563 
Run: 2, epoch: 13, HR@10: 0.6071, NDCG@10: 0.2758, AUC: 0.8738, train loss: 862.4564, eval loss: 29.4370 
Run: 2, epoch: 14, HR@10: 0.6121, NDCG@10: 0.2781, AUC: 0.8758, train loss: 859.1761, eval loss: 29.1000 
Run: 2, epoch: 15, HR@10: 0.6209, NDCG@10: 0.2821, AUC: 0.8765, train loss: 854.4676, eval loss: 29.0548 
Run: 2, epoch: 16, HR@10: 0.6136, NDCG@10: 0.2788, AUC: 0.8761, train loss: 849.6036, eval loss: 29.2061 
Run: 2, epoch: 17, HR@10: 0.6104, NDCG@10: 0.2774, AUC: 0.8746, train loss: 848.0731, eval loss: 29.3522 
Run: 2, epoch: 18, HR@10: 0.6127, NDCG@10: 0.2784, AUC: 0.8749, train loss: 845.4265, eval loss: 29.4186 
Run: 2, epoch: 19, HR@10: 0.6167, NDCG@10: 0.2802, AUC: 0.8780, train loss: 841.7790, eval loss: 28.6368 
Run: 2, epoch: 20, HR@10: 0.6190, NDCG@10: 0.2813, AUC: 0.8767, train loss: 839.7621, eval loss: 29.0742 
Run: 2, epoch: 21, HR@10: 0.6209, NDCG@10: 0.2821, AUC: 0.8775, train loss: 838.1828, eval loss: 28.7836 
Run: 2, epoch: 22, HR@10: 0.6228, NDCG@10: 0.2830, AUC: 0.8797, train loss: 836.4731, eval loss: 28.4577 
Run: 2, epoch: 23, HR@10: 0.6250, NDCG@10: 0.2840, AUC: 0.8792, train loss: 835.3999, eval loss: 28.5668 
Run: 2, epoch: 24, HR@10: 0.6224, NDCG@10: 0.2828, AUC: 0.8785, train loss: 833.0355, eval loss: 28.7551 
Run: 2, epoch: 25, HR@10: 0.6219, NDCG@10: 0.2825, AUC: 0.8774, train loss: 829.8532, eval loss: 28.9355 
Run: 2, epoch: 26, HR@10: 0.6257, NDCG@10: 0.2843, AUC: 0.8788, train loss: 826.3992, eval loss: 28.6266 
Run: 2, epoch: 27, HR@10: 0.6192, NDCG@10: 0.2813, AUC: 0.8785, train loss: 825.2875, eval loss: 28.7786 
Run: 2, epoch: 28, HR@10: 0.6167, NDCG@10: 0.2802, AUC: 0.8775, train loss: 821.2343, eval loss: 28.8977 
Run: 2, epoch: 29, HR@10: 0.6217, NDCG@10: 0.2825, AUC: 0.8780, train loss: 820.7891, eval loss: 29.2276 
Run: 2, epoch: 30, HR@10: 0.6164, NDCG@10: 0.2801, AUC: 0.8776, train loss: 818.5894, eval loss: 28.9166 
Run: 2, Duration: 8144.2982, HR@10: 0.6164, NDCG@10: 0.6164, AUC: 0.8776, train_loss: 818.5894, eval loss: 28.9166
Initial performance HR@10: 0.0882, NDCG@10: 0.0401, AUC: 0.5880, eval loss: 66.1171 
Run: 3, epoch: 1, HR@10: 0.5624, NDCG@10: 0.2555, AUC: 0.8584, train loss: 1182.1380, eval loss: 32.3880 
Run: 3, epoch: 2, HR@10: 0.5689, NDCG@10: 0.2585, AUC: 0.8607, train loss: 995.3524, eval loss: 32.2336 
Run: 3, epoch: 3, HR@10: 0.5849, NDCG@10: 0.2658, AUC: 0.8679, train loss: 961.8502, eval loss: 30.6067 
Run: 3, epoch: 4, HR@10: 0.5945, NDCG@10: 0.2701, AUC: 0.8700, train loss: 940.6425, eval loss: 30.3203 
Run: 3, epoch: 5, HR@10: 0.6002, NDCG@10: 0.2727, AUC: 0.8722, train loss: 926.0785, eval loss: 29.8512 
Run: 3, epoch: 6, HR@10: 0.6018, NDCG@10: 0.2734, AUC: 0.8727, train loss: 912.2535, eval loss: 29.7521 
Run: 3, epoch: 7, HR@10: 0.6010, NDCG@10: 0.2731, AUC: 0.8710, train loss: 902.7611, eval loss: 30.2339 
Run: 3, epoch: 8, HR@10: 0.5998, NDCG@10: 0.2725, AUC: 0.8729, train loss: 897.5057, eval loss: 29.9090 
Run: 3, epoch: 9, HR@10: 0.5977, NDCG@10: 0.2716, AUC: 0.8717, train loss: 891.2031, eval loss: 29.9685 
Run: 3, epoch: 10, HR@10: 0.6045, NDCG@10: 0.2746, AUC: 0.8732, train loss: 882.1260, eval loss: 29.5423 
Run: 3, epoch: 11, HR@10: 0.6079, NDCG@10: 0.2762, AUC: 0.8746, train loss: 876.2125, eval loss: 29.2498 
Run: 3, epoch: 12, HR@10: 0.6070, NDCG@10: 0.2758, AUC: 0.8726, train loss: 867.7542, eval loss: 30.0614 
Run: 3, epoch: 13, HR@10: 0.6127, NDCG@10: 0.2784, AUC: 0.8763, train loss: 863.5747, eval loss: 29.1648 
Run: 3, epoch: 14, HR@10: 0.6093, NDCG@10: 0.2768, AUC: 0.8759, train loss: 858.7707, eval loss: 29.2522 
Run: 3, epoch: 15, HR@10: 0.6126, NDCG@10: 0.2783, AUC: 0.8748, train loss: 853.4584, eval loss: 29.5074 
Run: 3, epoch: 16, HR@10: 0.6171, NDCG@10: 0.2804, AUC: 0.8771, train loss: 849.3371, eval loss: 29.3787 
Run: 3, epoch: 17, HR@10: 0.6111, NDCG@10: 0.2777, AUC: 0.8749, train loss: 845.9329, eval loss: 29.4364 
Run: 3, epoch: 18, HR@10: 0.6146, NDCG@10: 0.2792, AUC: 0.8753, train loss: 845.6442, eval loss: 29.4541 
Run: 3, epoch: 19, HR@10: 0.6151, NDCG@10: 0.2795, AUC: 0.8759, train loss: 842.7170, eval loss: 29.4102 
Run: 3, epoch: 20, HR@10: 0.6167, NDCG@10: 0.2802, AUC: 0.8763, train loss: 839.8706, eval loss: 29.3627 
Run: 3, epoch: 21, HR@10: 0.6195, NDCG@10: 0.2815, AUC: 0.8782, train loss: 837.6600, eval loss: 28.8367 
Run: 3, epoch: 22, HR@10: 0.6235, NDCG@10: 0.2833, AUC: 0.8786, train loss: 834.5435, eval loss: 28.8091 
Run: 3, epoch: 23, HR@10: 0.6180, NDCG@10: 0.2808, AUC: 0.8771, train loss: 832.6303, eval loss: 29.0367 
Run: 3, epoch: 24, HR@10: 0.6139, NDCG@10: 0.2789, AUC: 0.8763, train loss: 830.1216, eval loss: 29.4052 
Run: 3, epoch: 25, HR@10: 0.6195, NDCG@10: 0.2815, AUC: 0.8792, train loss: 828.9765, eval loss: 28.8477 
Run: 3, epoch: 26, HR@10: 0.6212, NDCG@10: 0.2822, AUC: 0.8779, train loss: 827.5597, eval loss: 28.9504 
Run: 3, epoch: 27, HR@10: 0.6103, NDCG@10: 0.2773, AUC: 0.8750, train loss: 825.8118, eval loss: 29.5687 
Run: 3, epoch: 28, HR@10: 0.6285, NDCG@10: 0.2856, AUC: 0.8801, train loss: 824.5280, eval loss: 28.3934 
Run: 3, epoch: 29, HR@10: 0.6182, NDCG@10: 0.2809, AUC: 0.8787, train loss: 822.4491, eval loss: 28.8181 
Run: 3, epoch: 30, HR@10: 0.6212, NDCG@10: 0.2822, AUC: 0.8778, train loss: 820.6011, eval loss: 29.1605 
Run: 3, Duration: 7047.7191, HR@10: 0.6212, NDCG@10: 0.6212, AUC: 0.8778, train_loss: 820.6011, eval loss: 29.1605
Initial performance HR@10: 0.0392, NDCG@10: 0.0178, AUC: 0.5488, eval loss: 67.8129 
Run: 4, epoch: 1, HR@10: 0.5609, NDCG@10: 0.2549, AUC: 0.8607, train loss: 1139.4245, eval loss: 32.1138 
Run: 4, epoch: 2, HR@10: 0.5795, NDCG@10: 0.2633, AUC: 0.8642, train loss: 976.2226, eval loss: 31.4248 
Run: 4, epoch: 3, HR@10: 0.5826, NDCG@10: 0.2647, AUC: 0.8644, train loss: 947.6994, eval loss: 31.4542 
Run: 4, epoch: 4, HR@10: 0.5950, NDCG@10: 0.2704, AUC: 0.8689, train loss: 935.3586, eval loss: 30.7227 
Run: 4, epoch: 5, HR@10: 0.5919, NDCG@10: 0.2689, AUC: 0.8702, train loss: 923.3417, eval loss: 30.4041 
Run: 4, epoch: 6, HR@10: 0.5869, NDCG@10: 0.2667, AUC: 0.8677, train loss: 910.9741, eval loss: 30.7583 
Run: 4, epoch: 7, HR@10: 0.5924, NDCG@10: 0.2692, AUC: 0.8701, train loss: 899.6488, eval loss: 30.3873 
Run: 4, epoch: 8, HR@10: 0.6093, NDCG@10: 0.2768, AUC: 0.8750, train loss: 893.2878, eval loss: 29.3188 
Run: 4, epoch: 9, HR@10: 0.6078, NDCG@10: 0.2761, AUC: 0.8735, train loss: 886.9402, eval loss: 29.6652 
Run: 4, epoch: 10, HR@10: 0.6093, NDCG@10: 0.2768, AUC: 0.8736, train loss: 878.7276, eval loss: 29.8407 
Run: 4, epoch: 11, HR@10: 0.6199, NDCG@10: 0.2816, AUC: 0.8764, train loss: 873.3214, eval loss: 29.2517 
Run: 4, epoch: 12, HR@10: 0.6152, NDCG@10: 0.2795, AUC: 0.8760, train loss: 867.1958, eval loss: 29.4538 
Run: 4, epoch: 13, HR@10: 0.6142, NDCG@10: 0.2791, AUC: 0.8750, train loss: 861.3275, eval loss: 29.3766 
Run: 4, epoch: 14, HR@10: 0.6189, NDCG@10: 0.2812, AUC: 0.8761, train loss: 856.7158, eval loss: 29.1030 
Run: 4, epoch: 15, HR@10: 0.6180, NDCG@10: 0.2808, AUC: 0.8770, train loss: 852.4920, eval loss: 29.3299 
Run: 4, epoch: 16, HR@10: 0.6200, NDCG@10: 0.2817, AUC: 0.8773, train loss: 847.8889, eval loss: 28.9098 
Run: 4, epoch: 17, HR@10: 0.6220, NDCG@10: 0.2826, AUC: 0.8774, train loss: 845.5228, eval loss: 29.3126 
Run: 4, epoch: 18, HR@10: 0.6291, NDCG@10: 0.2859, AUC: 0.8789, train loss: 842.9576, eval loss: 28.4723 
Run: 4, epoch: 19, HR@10: 0.6278, NDCG@10: 0.2853, AUC: 0.8787, train loss: 840.1777, eval loss: 28.8215 
Run: 4, epoch: 20, HR@10: 0.6202, NDCG@10: 0.2818, AUC: 0.8773, train loss: 836.5084, eval loss: 29.1588 
Run: 4, epoch: 21, HR@10: 0.6147, NDCG@10: 0.2793, AUC: 0.8754, train loss: 835.4737, eval loss: 29.8462 
Run: 4, epoch: 22, HR@10: 0.6262, NDCG@10: 0.2845, AUC: 0.8792, train loss: 832.1150, eval loss: 28.6719 
Run: 4, epoch: 23, HR@10: 0.6200, NDCG@10: 0.2817, AUC: 0.8767, train loss: 830.6404, eval loss: 29.2794 
Run: 4, epoch: 24, HR@10: 0.6189, NDCG@10: 0.2812, AUC: 0.8772, train loss: 826.2024, eval loss: 29.0524 
Run: 4, epoch: 25, HR@10: 0.6257, NDCG@10: 0.2843, AUC: 0.8787, train loss: 825.6906, eval loss: 28.8096 
Run: 4, epoch: 26, HR@10: 0.6228, NDCG@10: 0.2830, AUC: 0.8794, train loss: 824.5681, eval loss: 28.7447 
Run: 4, epoch: 27, HR@10: 0.6164, NDCG@10: 0.2801, AUC: 0.8772, train loss: 823.0376, eval loss: 29.1947 
Run: 4, epoch: 28, HR@10: 0.6267, NDCG@10: 0.2847, AUC: 0.8783, train loss: 820.4242, eval loss: 29.0357 
Run: 4, epoch: 29, HR@10: 0.6217, NDCG@10: 0.2825, AUC: 0.8771, train loss: 819.9075, eval loss: 29.4720 
Run: 4, epoch: 30, HR@10: 0.6147, NDCG@10: 0.2793, AUC: 0.8764, train loss: 817.5885, eval loss: 29.2490 
Run: 4, Duration: 5880.9560, HR@10: 0.6147, NDCG@10: 0.6147, AUC: 0.8764, train_loss: 817.5885, eval loss: 29.2490
Initial performance HR@10: 0.0543, NDCG@10: 0.0247, AUC: 0.5260, eval loss: 68.3469 
Run: 5, epoch: 1, HR@10: 0.5561, NDCG@10: 0.2527, AUC: 0.8570, train loss: 1136.4121, eval loss: 32.5850 
Run: 5, epoch: 2, HR@10: 0.5810, NDCG@10: 0.2640, AUC: 0.8635, train loss: 1003.3393, eval loss: 31.5077 
Run: 5, epoch: 3, HR@10: 0.5945, NDCG@10: 0.2701, AUC: 0.8694, train loss: 948.9690, eval loss: 30.3667 
Run: 5, epoch: 4, HR@10: 0.5934, NDCG@10: 0.2696, AUC: 0.8695, train loss: 918.2818, eval loss: 30.4443 
Run: 5, epoch: 5, HR@10: 0.6008, NDCG@10: 0.2730, AUC: 0.8718, train loss: 905.3979, eval loss: 29.9212 
Run: 5, epoch: 6, HR@10: 0.6056, NDCG@10: 0.2752, AUC: 0.8727, train loss: 899.8764, eval loss: 29.8015 
Run: 5, epoch: 7, HR@10: 0.6056, NDCG@10: 0.2752, AUC: 0.8743, train loss: 890.0707, eval loss: 29.4855 
Run: 5, epoch: 8, HR@10: 0.6048, NDCG@10: 0.2748, AUC: 0.8730, train loss: 881.1930, eval loss: 29.7715 
Run: 5, epoch: 9, HR@10: 0.6134, NDCG@10: 0.2787, AUC: 0.8756, train loss: 874.5909, eval loss: 29.2705 
Run: 5, epoch: 10, HR@10: 0.6091, NDCG@10: 0.2768, AUC: 0.8756, train loss: 868.9301, eval loss: 29.2853 
Run: 5, epoch: 11, HR@10: 0.6137, NDCG@10: 0.2789, AUC: 0.8763, train loss: 862.4553, eval loss: 29.4144 
Run: 5, epoch: 12, HR@10: 0.6185, NDCG@10: 0.2810, AUC: 0.8774, train loss: 854.4261, eval loss: 28.9314 
Run: 5, epoch: 13, HR@10: 0.6248, NDCG@10: 0.2839, AUC: 0.8791, train loss: 850.0574, eval loss: 28.7419 
Run: 5, epoch: 14, HR@10: 0.6190, NDCG@10: 0.2813, AUC: 0.8781, train loss: 843.8247, eval loss: 28.6415 
Run: 5, epoch: 15, HR@10: 0.6185, NDCG@10: 0.2810, AUC: 0.8778, train loss: 839.9151, eval loss: 28.9613 
Run: 5, epoch: 16, HR@10: 0.6215, NDCG@10: 0.2824, AUC: 0.8777, train loss: 838.1688, eval loss: 28.8843 
Run: 5, epoch: 17, HR@10: 0.6195, NDCG@10: 0.2815, AUC: 0.8773, train loss: 833.9642, eval loss: 29.0512 
Run: 5, epoch: 18, HR@10: 0.6228, NDCG@10: 0.2830, AUC: 0.8789, train loss: 831.2342, eval loss: 28.8702 
Run: 5, epoch: 19, HR@10: 0.6232, NDCG@10: 0.2831, AUC: 0.8787, train loss: 830.1615, eval loss: 28.5972 
Run: 5, epoch: 20, HR@10: 0.6278, NDCG@10: 0.2853, AUC: 0.8790, train loss: 827.5677, eval loss: 28.5613 
Run: 5, epoch: 21, HR@10: 0.6238, NDCG@10: 0.2834, AUC: 0.8786, train loss: 824.3527, eval loss: 28.7717 
Run: 5, epoch: 22, HR@10: 0.6228, NDCG@10: 0.2830, AUC: 0.8788, train loss: 822.2856, eval loss: 28.6816 
Run: 5, epoch: 23, HR@10: 0.6224, NDCG@10: 0.2828, AUC: 0.8789, train loss: 820.7987, eval loss: 28.8852 
Run: 5, epoch: 24, HR@10: 0.6296, NDCG@10: 0.2861, AUC: 0.8795, train loss: 819.8231, eval loss: 28.6394 
Run: 5, epoch: 25, HR@10: 0.6157, NDCG@10: 0.2798, AUC: 0.8783, train loss: 818.0319, eval loss: 28.8347 
Run: 5, epoch: 26, HR@10: 0.6222, NDCG@10: 0.2827, AUC: 0.8787, train loss: 814.1396, eval loss: 28.6559 
Run: 5, epoch: 27, HR@10: 0.6180, NDCG@10: 0.2808, AUC: 0.8794, train loss: 812.6699, eval loss: 28.9315 
Run: 5, epoch: 28, HR@10: 0.6230, NDCG@10: 0.2831, AUC: 0.8797, train loss: 812.3085, eval loss: 28.7458 
Run: 5, epoch: 29, HR@10: 0.6247, NDCG@10: 0.2838, AUC: 0.8791, train loss: 811.5655, eval loss: 28.7101 
Run: 5, epoch: 30, HR@10: 0.6262, NDCG@10: 0.2845, AUC: 0.8790, train loss: 809.0065, eval loss: 28.8442 
Run: 5, Duration: 7022.1321, HR@10: 0.6262, NDCG@10: 0.6262, AUC: 0.8790, train_loss: 809.0065, eval loss: 28.8442
Initial performance HR@10: 0.1619, NDCG@10: 0.0736, AUC: 0.6673, eval loss: 61.8685 
Run: 6, epoch: 1, HR@10: 0.5644, NDCG@10: 0.2564, AUC: 0.8587, train loss: 1149.4084, eval loss: 32.4317 
Run: 6, epoch: 2, HR@10: 0.5940, NDCG@10: 0.2699, AUC: 0.8685, train loss: 993.9700, eval loss: 30.5959 
Run: 6, epoch: 3, HR@10: 0.5932, NDCG@10: 0.2695, AUC: 0.8692, train loss: 951.9023, eval loss: 30.4957 
Run: 6, epoch: 4, HR@10: 0.5982, NDCG@10: 0.2718, AUC: 0.8698, train loss: 935.0749, eval loss: 30.2755 
Run: 6, epoch: 5, HR@10: 0.5957, NDCG@10: 0.2707, AUC: 0.8707, train loss: 919.8060, eval loss: 29.9442 
Run: 6, epoch: 6, HR@10: 0.6096, NDCG@10: 0.2770, AUC: 0.8744, train loss: 904.4433, eval loss: 29.3350 
Run: 6, epoch: 7, HR@10: 0.6098, NDCG@10: 0.2771, AUC: 0.8743, train loss: 894.9741, eval loss: 29.4929 
Run: 6, epoch: 8, HR@10: 0.6161, NDCG@10: 0.2799, AUC: 0.8751, train loss: 885.5512, eval loss: 29.1363 
Run: 6, epoch: 9, HR@10: 0.6126, NDCG@10: 0.2783, AUC: 0.8746, train loss: 876.5229, eval loss: 29.3994 
Run: 6, epoch: 10, HR@10: 0.6164, NDCG@10: 0.2801, AUC: 0.8767, train loss: 872.7404, eval loss: 28.8260 
Run: 6, epoch: 11, HR@10: 0.6146, NDCG@10: 0.2792, AUC: 0.8757, train loss: 871.7374, eval loss: 29.1324 
Run: 6, epoch: 12, HR@10: 0.6169, NDCG@10: 0.2803, AUC: 0.8759, train loss: 867.8332, eval loss: 29.1239 
Run: 6, epoch: 13, HR@10: 0.6142, NDCG@10: 0.2791, AUC: 0.8754, train loss: 865.7596, eval loss: 29.3665 
Run: 6, epoch: 14, HR@10: 0.6260, NDCG@10: 0.2844, AUC: 0.8774, train loss: 862.1087, eval loss: 28.8651 
Run: 6, epoch: 15, HR@10: 0.6127, NDCG@10: 0.2784, AUC: 0.8745, train loss: 858.5112, eval loss: 29.4979 
Run: 6, epoch: 16, HR@10: 0.6137, NDCG@10: 0.2789, AUC: 0.8755, train loss: 858.7117, eval loss: 29.4049 
Run: 6, epoch: 17, HR@10: 0.6104, NDCG@10: 0.2774, AUC: 0.8741, train loss: 855.5747, eval loss: 29.5383 
Run: 6, epoch: 18, HR@10: 0.6131, NDCG@10: 0.2786, AUC: 0.8757, train loss: 854.4270, eval loss: 29.2761 
Run: 6, epoch: 19, HR@10: 0.6126, NDCG@10: 0.2783, AUC: 0.8742, train loss: 851.5764, eval loss: 29.6638 
Run: 6, epoch: 20, HR@10: 0.6190, NDCG@10: 0.2813, AUC: 0.8762, train loss: 848.1747, eval loss: 29.2346 
Run: 6, epoch: 21, HR@10: 0.6142, NDCG@10: 0.2791, AUC: 0.8755, train loss: 846.0995, eval loss: 29.2943 
Run: 6, epoch: 22, HR@10: 0.6185, NDCG@10: 0.2810, AUC: 0.8767, train loss: 845.6509, eval loss: 29.1955 
Run: 6, epoch: 23, HR@10: 0.6129, NDCG@10: 0.2785, AUC: 0.8761, train loss: 842.9924, eval loss: 28.9127 
Run: 6, epoch: 24, HR@10: 0.6131, NDCG@10: 0.2786, AUC: 0.8749, train loss: 841.7526, eval loss: 29.5818 
Run: 6, epoch: 25, HR@10: 0.6180, NDCG@10: 0.2808, AUC: 0.8768, train loss: 838.5581, eval loss: 29.1728 
Run: 6, epoch: 26, HR@10: 0.6227, NDCG@10: 0.2829, AUC: 0.8769, train loss: 837.3366, eval loss: 29.1439 
Run: 6, epoch: 27, HR@10: 0.6187, NDCG@10: 0.2811, AUC: 0.8775, train loss: 834.8722, eval loss: 28.8642 
Run: 6, epoch: 28, HR@10: 0.6222, NDCG@10: 0.2827, AUC: 0.8773, train loss: 833.7977, eval loss: 29.0187 
Run: 6, epoch: 29, HR@10: 0.6156, NDCG@10: 0.2797, AUC: 0.8754, train loss: 831.4265, eval loss: 29.2971 
Run: 6, epoch: 30, HR@10: 0.6162, NDCG@10: 0.2800, AUC: 0.8766, train loss: 829.3349, eval loss: 29.3972 
Run: 6, Duration: 7220.2183, HR@10: 0.6162, NDCG@10: 0.6162, AUC: 0.8766, train_loss: 829.3349, eval loss: 29.3972
Initial performance HR@10: 0.0454, NDCG@10: 0.0206, AUC: 0.5165, eval loss: 68.9001 
Run: 7, epoch: 1, HR@10: 0.5589, NDCG@10: 0.2540, AUC: 0.8582, train loss: 1132.7261, eval loss: 32.4181 
Run: 7, epoch: 2, HR@10: 0.5930, NDCG@10: 0.2695, AUC: 0.8685, train loss: 961.6874, eval loss: 30.4078 
Run: 7, epoch: 3, HR@10: 0.5993, NDCG@10: 0.2723, AUC: 0.8720, train loss: 929.2717, eval loss: 29.8126 
Run: 7, epoch: 4, HR@10: 0.6063, NDCG@10: 0.2755, AUC: 0.8734, train loss: 908.4760, eval loss: 29.3167 
Run: 7, epoch: 5, HR@10: 0.6134, NDCG@10: 0.2787, AUC: 0.8743, train loss: 896.9661, eval loss: 29.3484 
Run: 7, epoch: 6, HR@10: 0.6013, NDCG@10: 0.2732, AUC: 0.8710, train loss: 887.7390, eval loss: 30.1028 
Run: 7, epoch: 7, HR@10: 0.6151, NDCG@10: 0.2795, AUC: 0.8752, train loss: 876.6241, eval loss: 29.3456 
Run: 7, epoch: 8, HR@10: 0.6212, NDCG@10: 0.2822, AUC: 0.8765, train loss: 868.3648, eval loss: 29.1284 
Run: 7, epoch: 9, HR@10: 0.6195, NDCG@10: 0.2815, AUC: 0.8778, train loss: 859.5556, eval loss: 28.7882 
